 # i        kappa            theta           
 74         12.8443326       1.276688927     
 75         15.27518472      1.281575967     
 76         12.62900191      1.299689509     
 77         17.28041001      1.304840192     
 78         13.92720168      1.318800549     
 79         14.17204474      1.328881815     
 80         9.895827305      1.340953218     
 81         11.5069641       1.344033438     
 82         11.69075917      1.349073502     
 83         23.23403956      1.353804138     
 84         13.56350465      1.372363913     
 85         17.47531412      1.379323801     
 86         9.672966351      1.38188373      
 87         8.200611543      1.399630589     
 88         8.952447446      1.404648327     
 89         7.93023433       1.406002876     
 90         8.05449363       1.407345751     
 91         9.644595999      1.408935685     
 92         12.85114123      1.42161708      
 93         15.43368001      1.430081259     
 94         8.79900714       1.437181647     
 95         13.23788784      1.44334563      
 96         9.843703746      1.446996683     
 97         7.632605738      1.452556343     
 98         10.65444381      1.456709608     
 99         8.000853104      1.460360849     
 100        14.54247522      1.470205111     
 101        15.97600461      1.474057611     
 102        13.73572231      1.478656323     
 103        18.06589328      1.483087693     
 104        8.127713855      1.498305004     
 105        8.17568869       1.502913951     
 106        10.05827514      1.50773487      
 107        14.98127336      1.515968962     
 108        10.52498396      1.533605726     
 109        7.775611829      1.53954411      
 110        14.34846168      1.545293342     
 111        13.04070689      1.549948255     
 112        39.16864912      1.555563958     
 113        10.39488569      1.559174283     
 114        12.57892003      1.566666197     
 115        12.7829291       1.573441063     
 116        11.5181961       1.588120294     
 117        14.59980851      1.591037003     
 118        18.29011501      1.601601898     
 119        19.34007711      1.616452893     
 120        14.33712232      1.620356684     
 121        8.584489732      1.633644509     
 122        13.85758492      1.639536362     
 123        13.68618276      1.643976032     
 124        35.21260357      1.654488451     
 125        12.66516954      1.668844759     
 126        17.8538889       1.67478071      
 127        25.19906826      1.690417739     
 128        25.30141432      1.709947886     
 129        20.63220575      1.721236501     
 130        18.18392485      1.741730003     
 131        22.56123537      1.769744041     
 132        16.73590918      1.790428298     
 133        10.54043143      1.794923121     
 134        34.24747835      1.806386793     
 135        6.679314154      1.818387218     
 136        6.062246957      1.824084851     
 137        29.93993113      1.85282746      
 138        37.74380392      1.866937599     
 139        27.87222566      1.884106478     
 140        14.44525541      1.899062925     
 141        22.50006391      1.906274779     
 142        11.55975534      1.913244686     
 143        24.7775622       1.92905282      
 144        13.02168632      1.940898101     
 145        7.512250014      1.944548175     
 146        8.834563694      1.948546068     
 147        27.95314671      1.957906473     
 148        7.653444347      1.990762181     
 149        19.64000988      2.00608497      
 150        20.81757386      2.028065264     
 151        33.73711265      2.039011355     
 152        24.62205885      2.080752859     
 153        31.65297996      2.203318103     
 154        20.26395302      2.228394876     
 155        19.64956088      2.256180919     
 156        7.471229915      2.306128569     
 157        26.75413097      2.310138973     
 158        28.60593561      2.32024318      
 159        15.72050644      2.324635014     
 160        16.28346096      2.340643067     
 161        14.12592352      2.355595043     
 162        25.39405344      2.362676686     
 163        20.46578005      2.37756013      
 164        28.31017276      2.455913042     
 165        16.56097036      2.507396203     
 166        38.73365106      2.514731163     
 167        11.9810292       2.529466637     
 168        35.35241954      2.564979515     
 169        15.87426672      2.579239079     
 170        11.93030144      2.581794252     
 171        13.87118598      2.593674075     
 172        21.28247161      2.605577069     
 173        9.203970955      2.62071787      
 174        13.85765641      2.629459036     
 175        12.70633174      2.631115566     
 176        31.01763027      2.638851622     
 177        13.38973697      2.665068074     
 178        21.26786798      2.669416321     
 179        10.91571816      2.687967892     
 180        15.70982225      2.690505835     
 181        17.21741643      2.69505979      
 182        40.12432989      2.717879208     
 183        23.19035729      2.732502699     
 184        11.93395676      2.738740402     
 185        16.7711626       2.747797868     
 186        12.70867851      2.758985829     
 187        15.78624613      2.776212481     
 188        29.8152771       2.793315656     
 189        13.61559243      2.799977927     
 190        13.51168587      2.806045293     
 191        7.841908679      2.816082041     
 192        9.210684173      2.819494169     
 193        14.14455527      2.823494721     
 194        13.87075553      2.828908611     
 195        6.605545731      2.83152052      
 196        12.26089984      2.839059446     
 197        15.60179608      2.844510781     
 198        33.48578371      2.863847164     
 199        16.70180688      2.891322841     
 200        25.19558209      2.911189683     
 201        7.419058433      2.918514754     
 202        6.746988233      2.920600406     
 203        10.00421143      2.925130411     
 204        11.56251344      2.934622139     
 205        6.374195672      2.943483971     
 206        24.08902071      2.949877628     
 207        12.1007229       2.953314114     
 208        19.41964226      2.959127989     
 209        23.99518119      2.977184649     
 210        11.91779041      2.983935366     
 211        15.0304349       2.989797623     
 212        13.48829589      2.999181595     
 213        13.38356941      3.007434134     
 214        12.51985059      3.010453132     
 215        19.42031398      3.015272485     
 216        8.540349846      3.033250358     
 217        11.75957503      3.041121051     
 218        6.902811642      3.043250937     
 219        4.42670063       3.048618459     
 220        12.40611613      3.051113966     
 221        21.04982772      3.072449874     
 222        13.43972813      3.083971697     
 223        26.80230103      3.095026638     
 224        12.9911704       3.103072979     
 225        9.255460026      3.105251413     
 226        9.825429425      3.116497651     
 227        15.48025662      3.119681363     
 228        12.36899745      3.127102336     
 229        9.616539308      3.134188377     
 230        15.23469831      3.138846147     
 231        9.113034596      3.144020274     
 232        9.729560901      3.157995836     
 233        13.3136313       3.162571451     
 234        6.154679263      3.164603285     
 235        13.74934997      3.168733719     
 236        19.01745165      3.180774796     
 237        9.679524852      3.183941306     
 238        9.879261436      3.189442442     
 239        36.11155899      3.195445161     
 240        12.05526737      3.204874071     
 241        11.99240187      3.21039982      
 242        10.62276032      3.219555408     
 243        9.391932663      3.221607361     
 244        11.4203979       3.234930227     
 245        12.08259188      3.241958259     
 246        13.32444623      3.249625303     
 247        8.390559653      3.253685171     
 248        12.49049121      3.256978621     
 249        6.269084608      3.258988895     
 250        13.13467493      3.26491448      
 251        14.74342874      3.282055208     
 252        10.79710128      3.288189452     
 253        20.11102762      3.293872001     
 254        8.829940626      3.295825447     
 255        11.26237222      3.30292997      
 256        9.293075262      3.312442492     
 257        14.04975957      3.315302458     
 258        6.145649898      3.318699528     
 259        17.05246454      3.327436812     
 260        22.97641676      3.342278207     
 261        10.28283066      3.348911766     
 262        10.10319158      3.355654133     
 263        19.25321061      3.363980157     
 264        17.18586293      3.372403475     
 265        8.658641289      3.376665286     
 266        12.55132019      3.384231145     
 267        15.00921629      3.395113209     
 268        8.691053147      3.40106777      
 269        7.151815725      3.405040285     
 270        14.75374167      3.409252623     
 271        26.69732498      3.411702794     
 272        13.97823565      3.435358779     
 273        19.98604573      3.45228353      
 274        21.26519449      3.461653941     
 275        10.95860521      3.470335089     
 276        23.02208085      3.474565211     
 277        7.680521826      3.477210214     
 278        8.476987038      3.480483722     
 279        10.81444101      3.484433887     
 280        22.44580522      3.485931412     
 281        7.991764415      3.491503654     
 282        15.36324936      3.516479451     
 283        22.7749018       3.524180269     
 284        19.23614281      3.534610265     
 285        13.634056        3.543974141     
 286        8.237704155      3.54705972      
 287        22.22695748      3.552811003     
 288        18.08155302      3.562542756     
 289        6.30330776       3.565517551     
 290        12.12601979      3.575052793     
 291        9.150107929      3.578902061     
 292        22.97902699      3.583686124     
 293        11.28953067      3.589464669     
 294        12.6984363       3.606370532     
 295        13.30453111      3.613474574     
 296        24.97294205      3.619413107     
 297        15.3419381       3.64017121      
 298        13.94821865      3.646882918     
 299        5.59793774       3.652151893     
 300        22.3700965       3.655684233     
 301        18.61359317      3.666916851     
 302        31.02126337      3.678320874     
 303        20.3033526       3.682459721     
 304        12.67417354      3.688303305     
 305        14.61855872      3.699390006     
 306        7.811145025      3.709205834     
 307        19.37042816      3.715725518     
 308        19.39309057      3.731290754     
 309        16.26164726      3.735211086     
 310        10.16527652      3.743809486     
 311        27.83184443      3.745084917     
 312        9.265954673      3.750711529     
 313        27.81999019      3.770335754     
 314        8.410950913      3.777482531     
 315        26.18118354      3.784412966     
 316        11.34935047      3.789393044     
 317        21.97156265      3.804593538     
 318        15.3744537       3.810161717     
 319        14.96358689      3.822046861     
 320        11.52498742      3.827004712     
 321        12.47799336      3.840438318     
 322        12.57052447      3.845760089     
 323        11.72380666      3.849831106     
 324        23.97115742      3.860138796     
 325        13.62394051      3.867288738     
 326        13.82762246      3.891327456     
 327        11.83869803      3.897323305     
 328        14.4346215       3.909224225     
 329        13.17980439      3.921824826     
 330        14.32493182      3.927712464     
 331        15.55179442      3.934463579     
 332        8.905395023      3.943758538     
 333        26.56281347      3.951898154     
 334        9.585428499      3.956075712     
 335        17.78848181      3.960152216     
 336        16.00115108      3.964092041     
 337        13.1243286       3.973658439     
 338        11.3135461       3.985067953     
 339        8.973585476      3.991520941     
 340        10.7605034       3.999318233     
 341        11.02312025      4.014624445     
 342        22.85158591      4.022248727     
 343        10.45298026      4.025537922     
 344        11.69602665      4.037159148     
 345        8.156299686      4.048298781     
 346        20.22745812      4.059686493     
 347        23.28538072      4.063848704     
 348        15.65213101      4.071678443     
 349        17.97835755      4.078297335     
 350        19.99545296      4.090988527     
 351        8.447039931      4.100893536     
 352        12.64711545      4.121789282     
 353        25.46002095      4.129992966     
 354        12.65510905      4.140305133     
 355        13.57184589      4.144512852     
 356        17.04814413      4.147965        
 357        17.77568103      4.152011908     
 358        11.86077801      4.157967475     
 359        14.20712838      4.163459706     
 360        19.68426906      4.167956092     
 361        33.13575743      4.179435628     
 362        13.29047618      4.194036526     
 363        17.43586221      4.199724912     
 364        17.24602463      4.206535018     
 365        16.95555859      4.215079363     
 366        13.06476439      4.231262114     
 367        11.50437448      4.239318778     
 368        18.79948845      4.24664882      
 369        21.04028449      4.257843362     
 370        10.17185808      4.263583152     
 371        13.32196516      4.270039272     
 372        8.240090495      4.277728512     
 373        15.97589944      4.285304176     
 374        24.59129422      4.2963014       
 375        10.47076306      4.301664344     
 376        10.50463832      4.31138988      
 377        21.43260582      4.317189337     
 378        34.49559128      4.325383609     
 379        18.60595359      4.353533265     
 380        33.99711266      4.36004103      
 381        18.90719588      4.366159011     
 382        13.66819976      4.37471963      
 383        17.35767831      4.383825586     
 384        12.50435012      4.391355565     
 385        11.04029352      4.394372343     
 386        10.63286927      4.398405853     
 387        8.381054836      4.400805063     
 388        9.214859639      4.405729524     
 389        26.59226428      4.413131194     
 390        17.43562385      4.427640414     
 391        7.927998088      4.432140698     
 392        10.55042905      4.439225914     
 393        32.55638468      4.447853083     
 394        9.466053944      4.452431816     
 395        16.03291654      4.457455092     
 396        10.25300478      4.462718343     
 397        18.78982858      4.470833851     
 398        7.191165962      4.485005891     
 399        9.573592626      4.48941257      
 400        10.38866858      4.491545573     
 401        12.42944659      4.507229808     
 402        14.6476994       4.515228006     
 403        16.26990319      4.52783012      
 404        19.81208962      4.532028989     
 405        21.49163503      4.536333404     
 406        10.16779388      4.542614756     
 407        11.58660883      4.549327221     
 408        15.31020294      4.556347564     
 409        21.95047967      4.57241194      
 410        13.00728562      4.578085337     
 411        7.310183619      4.584366015     
 412        20.84929021      4.590017429     
 413        6.802013085      4.595481505     
 414        19.43212411      4.604664201     
 415        20.66946276      4.610326363     
 416        10.91275272      4.614929464     
 417        7.543995142      4.624751839     
 418        20.54606754      4.630957465     
 419        10.64662042      4.645939657     
 420        19.94239684      4.65003753      
 421        10.39408906      4.662307855     
 422        14.69400343      4.666677992     
 423        9.174736666      4.670949647     
 424        22.28212079      4.67362276      
 425        17.76182677      4.681420819     
 426        12.79547186      4.692724818     
 427        9.96796994       4.701561573     
 428        16.6612843       4.707053297     
 429        5.936165193      4.711726625     
 430        17.09064619      4.716098517     
 431        18.32874002      4.72522843      
 432        27.65474523      4.728697531     
 433        11.03407048      4.736194151     
 434        14.1067319       4.749385171     
 435        21.13126738      4.754220845     
 436        11.7899989       4.759594781     
 437        5.434433878      4.760854841     
 438        12.41432798      4.771717291     
 439        9.896147618      4.773787328     
 440        10.94158583      4.778888172     
 441        17.99121783      4.789275505     
 442        14.71024218      4.803379036     
 443        16.2354895       4.809962698     
 444        11.1283989       4.814273425     
 445        9.86592429       4.819232553     
 446        7.370407592      4.823074647     
 447        16.91309235      4.827847509     
 448        14.89556175      4.839938014     
 449        10.65741998      4.844261644     
 450        21.59784041      4.850613376     
 451        15.2290555       4.857445556     
 452        11.9846518       4.865079916     
 453        8.253322664      4.873530899     
 454        13.99373095      4.880548634     
 455        14.71956128      4.891038451     
 456        19.21937908      4.896691341     
 457        28.56735609      4.903512725     
 458        7.548497246      4.907792849     
 459        14.46733109      4.919257185     
 460        13.42903369      4.928223625     
 461        16.70522887      4.933602526     
 462        8.280936772      4.940722894     
 463        15.43320489      4.945760479     
 464        10.16899412      4.958953815     
 465        14.37413763      4.960234317     
 466        7.78552306       4.964131768     
 467        14.35097781      4.969185567     
 468        6.559413106      4.973204168     
 469        10.12083037      4.97529428      
 470        10.22267083      4.98027766      
 471        10.43004793      4.983351878     
 472        9.525099029      5.731400179     
 473        8.052845081      5.976178862     
 474        9.493831864      5.978605208     
 475        10.40346302      5.980688371     
 476        11.23214664      5.983375468     
 477        12.0225602       5.987326843     
 478        13.35238273      5.991918429     
 479        13.48313305      5.999225608     
 480        12.74463691      6.005703486     
 481        9.724175027      6.010429379     
 482        8.432385672      6.016119604     
 483        11.05967553      6.021153021     
 484        13.36692524      6.024535814     
 485        18.71251671      6.037451932     
 486        10.92810472      6.044827476     
 487        10.65752377      6.047634841     
 488        23.32888838      6.051877241     
 489        11.76442342      6.059519659     
 490        8.093817473      6.064098407     
 491        8.150437052      6.068441091     
 492        15.2123105       6.075726453     
 493        11.96983158      6.082716569     
 494        7.288609428      6.08685351      
 495        18.41835405      6.090600608     
 496        15.03734042      6.096137845     
 497        14.4991577       6.105524033     
 498        15.19842338      6.115675875     
 499        6.905211506      6.12072106      
 500        9.300957757      6.122622385     
 501        18.31275973      6.125020369     
 502        8.095854973      6.139338854     
 503        15.67725067      6.142761885     
 504        6.813592533      6.151079902     
 505        15.02197081      6.15526507      
 506        11.02033909      6.159536759     
 507        13.039886        6.165470493     
 508        7.996176323      6.173693504     
 509        9.04977435       6.178713511     
 510        8.263544239      6.180069045     
 511        17.17305443      6.182489545     
 512        7.810774579      6.187044698     
 513        23.39387558      6.196011818     
 514        19.15027348      6.206702198     
 515        14.22873706      6.217967732     
 516        15.33567158      6.230724014     
 517        15.90037967      6.238271707     
 518        23.71767313      6.24929815      
 519        8.67019          6.2533          
