 # i        kappa            theta           
 192        23.45114522      4.392769619     
 193        18.93897631      4.399462575     
 194        35.68989588      4.41123507      
 195        25.2731468       4.429042678     
 196        42.96910753      4.445751972     
 197        25.40235814      4.455593867     
 198        28.93451953      4.467975337     
 199        16.69897634      4.487524136     
 200        22.7277743       4.500093142     
 201        30.79472593      4.521861607     
 202        41.13943911      4.534269222     
 203        21.66803785      4.546191152     
 204        37.11573092      4.565819329     
 205        20.24122773      4.580340293     
 206        27.56274801      4.591354992     
 207        39.94200169      4.607583146     
 208        18.38503099      4.618939195     
 209        31.07768654      4.636058372     
 210        30.22449131      4.654231271     
 211        23.77740159      4.668317191     
 212        39.88595627      4.677079137     
 213        22.67380697      4.696591246     
 214        22.52274036      4.708275544     
 215        35.27846152      4.720823979     
 216        38.5560142       4.730827457     
 217        35.1017368       4.752287712     
 218        17.16276354      4.75999112      
 219        22.22245059      4.772634817     
 220        28.82258812      4.785354349     
 221        30.82271432      4.806834059     
 222        20.91093719      4.816603025     
 223        24.19790392      4.826403724     
 224        25.45325908      4.841739242     
 225        36.68343307      4.853435348     
 226        20.15937641      4.868521946     
 227        28.5990011       4.88592691      
 228        47.60174224      4.900772998     
 229        21.93453165      4.915336185     
 230        30.0152889       4.931207156     
 231        23.6260227       4.944005491     
 232        24.44748214      4.959704388     
 233        22.05404681      4.967412201     
 234        16.61602769      4.974473607     
 235        20.57048009      4.981830294     
 236        17.50829999      5.843486997     
 237        19.81817846      5.979694683     
 238        23.16217784      5.985418698     
 239        26.72865139      5.99558993      
 240        22.38050941      6.00774697      
 241        19.41546278      6.018977477     
 242        31.95427342      6.032076152     
 243        21.4996785       6.046213462     
 244        34.96475562      6.054432488     
 245        16.17956611      6.066277363     
 246        27.07501341      6.078802211     
 247        25.61895178      6.089542288     
 248        29.41890413      6.100744942     
 249        22.02480579      6.117247056     
 250        27.51238855      6.124214771     
 251        23.68552845      6.141599123     
 252        21.75772613      6.153963237     
 253        23.96490018      6.162754095     
 254        16.97825702      6.176359548     
 255        25.34449363      6.181705449     
 256        31.10385488      6.193777953     
 257        33.24818634      6.211499723     
 258        31.11169035      6.234566489     
 259        32.27983362      6.250364877     
